E,pt,eta,phi
88219.8,30315.7,-1.72387,-0.226247
50047.4,47362.0,-0.223358,1.57362
278326.0,75216.7,1.97963,-1.49208
230366.0,197547.0,0.552043,1.57133
906587.0,892328.0,-0.150748,-3.05903
42049.6,32442.2,-0.74054,0.727261
528449.0,94949.6,-2.40139,0.783652
1595690.0,91901.5,3.54664,2.85284
73250.8,41359.1,1.1594,-2.84086
69905.9,57745.7,0.625798,0.885244
97926.6,89948.6,-0.371141,-3.00793
1110490.0,277474.0,2.06235,-0.78416
535805.0,508561.0,-0.320346,0.378695
146483.0,44857.1,-1.85098,1.64929
1571120.0,32380.7,-4.57501,-2.54319
55452.2,35662.1,1.00581,-1.04711
47274.8,40841.4,-0.546854,-2.292
436950.0,28037.8,3.4383,2.07994
339189.0,336132.0,0.0612618,-0.16708
79992.4,72428.1,-0.393641,0.968185
57299.0,52568.9,0.389577,0.613878
671954.0,618913.0,-0.393919,-0.933547
407506.0,372778.0,0.391444,-0.656939
609364.0,38917.1,-3.44302,2.87094
345164.0,292860.0,0.580567,-1.00357
416062.0,141901.0,-1.73544,-1.20175
27718.2,27305.2,0.0951479,-1.68328
340185.0,118816.0,-1.70928,-0.0870418
557649.0,422425.0,-0.777393,0.304602
75579.0,41149.7,-1.20926,-2.45198
612468.0,603060.0,-0.1475,1.55431
111808.0,77317.5,-0.902931,-0.0806873
377728.0,64151.4,2.45844,-0.281015
232194.0,98599.1,1.4997,2.4076
158676.0,123826.0,0.720031,0.680156
536978.0,464947.0,-0.543529,-1.50654
754876.0,307323.0,-1.54516,2.34469
956957.0,525706.0,-1.20585,-0.712083
135666.0,39961.8,-1.8913,-2.56892
138272.0,38596.1,1.94716,2.11088
969056.0,698672.0,-0.85089,-1.6575
247116.0,227603.0,-0.392356,2.0418
136990.0,71493.9,-1.24984,1.44285
58845.1,58403.3,0.064486,1.2595
33385.9,25271.5,-0.764486,-1.36937
94151.8,81264.7,-0.532624,-2.94843
107072.0,68592.4,-1.00349,-3.08234
71622.4,30878.0,-1.47736,1.48567
104350.0,102958.0,-0.123294,2.50893
254714.0,51753.6,2.27469,0.648612
224122.0,90061.7,-1.56103,-2.87793
610035.0,127010.0,-2.24996,1.49683
92806.8,84090.4,0.429457,-2.03633
172665.0,167441.0,-0.234485,-2.21556
182172.0,30954.2,-2.45712,-0.0862531
326003.0,325394.0,-0.0535234,-3.02872
389853.0,97773.0,2.0595,-1.67376
400402.0,365377.0,-0.346336,2.73667
567984.0,494696.0,-0.534274,-1.23996
382740.0,203002.0,-1.24283,-2.64291
356668.0,101193.0,1.93134,-0.708084
151384.0,86448.4,1.15786,-0.131417
126831.0,25694.7,-2.2779,1.28967
819392.0,692050.0,0.591803,-2.25088
49958.0,46152.3,-0.398255,0.780558
624362.0,586624.0,-0.34386,-2.86187
178198.0,114399.0,-1.00957,2.69021
1221880.0,437810.0,1.68505,2.55752
351528.0,175017.0,1.31915,0.0556233
36818.5,28987.1,-0.719458,1.79841
76939.4,73923.0,0.243795,-2.79661
101682.0,67920.2,0.956372,1.5022
699424.0,632334.0,0.417996,2.8295
1414890.0,462293.0,-1.78339,-2.02407
269614.0,247823.0,0.332531,0.558185
79540.9,73649.6,-0.386922,1.86407
61667.2,36018.3,1.10418,-1.11011
90477.6,40129.0,-1.45117,-2.43255
267606.0,224405.0,0.58079,2.65027
190618.0,63942.0,1.7541,-1.8293
158951.0,38905.8,-2.08519,1.34176
2065070.0,1643230.0,-0.699375,-2.474
1469160.0,633023.0,-1.48461,0.650039
1247130.0,149884.0,-2.80802,-2.69131
1630630.0,36959.7,4.47988,3.0697
309312.0,32526.8,2.94217,-1.89078
25192.2,24576.6,0.192568,1.64568
28451.3,24446.4,-0.521933,2.50741
55599.1,37392.2,0.94038,-0.797423
636595.0,282582.0,1.44648,2.85842
122899.0,121020.0,-0.0870224,2.51217
175503.0,50073.0,-1.92466,-1.2568
115600.0,111348.0,-0.261878,-1.60528
173678.0,45568.1,-2.01196,1.10735
126036.0,50317.0,1.56728,-1.51638
101146.0,93253.9,-0.222486,2.08271
643764.0,465893.0,0.83754,0.312274
611294.0,600709.0,0.183414,2.5511
58280.1,25482.9,1.46655,-0.73503
496747.0,250681.0,1.3011,0.431352
88766.5,87620.4,0.111775,1.20752
356523.0,46754.7,-2.71988,2.64963
1064410.0,889209.0,0.616246,-1.53182
659519.0,652221.0,-0.0778109,-0.115836
246006.0,123766.0,1.30848,1.54015
308958.0,173931.0,1.16687,-0.437991
703223.0,569170.0,-0.671204,1.26116
139930.0,58717.1,-1.51046,0.216341
1780590.0,35320.1,-4.6133,-2.98813
513601.0,346807.0,-0.943083,-0.547268
844978.0,726012.0,-0.560918,-0.906429
324662.0,42086.8,-2.73144,-1.74989
124718.0,124496.0,-0.0246487,-1.00427
833306.0,316665.0,-1.62199,1.8692
200840.0,154038.0,-0.728942,-1.6204
230937.0,95112.5,-1.53359,0.0631068
309915.0,206094.0,-0.96199,0.25123
1295240.0,896711.0,-0.90748,0.0930856
379576.0,360878.0,0.305354,-0.313726
122878.0,66037.0,1.23044,-2.90072
45172.1,31010.5,0.91598,2.98924
52882.8,46621.9,0.484479,-0.978967
172772.0,135949.0,-0.705176,0.440353
278044.0,59507.4,2.22224,-2.48117
63374.7,33624.6,1.24069,1.86817
925089.0,365391.0,1.57955,3.04973
817474.0,753930.0,-0.391644,2.07068
1343600.0,99664.4,3.29304,0.908107
69750.0,46998.4,-0.930882,-2.58527
107434.0,27491.3,2.03874,0.417934
42432.5,31210.9,-0.817534,2.7341
178531.0,59201.8,1.76613,2.47457
295958.0,253083.0,0.568271,-0.0942675
137522.0,45800.0,-1.7605,-0.929331
251187.0,208812.0,0.614016,0.497916
291263.0,139491.0,-1.36381,0.802675
101817.0,31203.0,-1.84877,-2.59515
125503.0,123705.0,-0.0631803,-0.190811
538666.0,490486.0,0.432637,-1.66551
845483.0,768290.0,-0.395687,0.860906
899349.0,618579.0,-0.91912,1.44607
400966.0,75858.8,-2.34802,-1.41455
132350.0,111215.0,-0.573038,-3.03632
681890.0,425168.0,-1.04068,2.66396
1545370.0,666297.0,-1.48039,1.41043
220241.0,114133.0,1.27347,-3.10431
381525.0,218365.0,1.15244,-0.386648
182614.0,72400.2,1.57165,-0.339442
53023.9,32236.3,1.07424,0.287728
44954.5,24408.6,-1.20319,1.04888
406801.0,33386.5,-3.1913,1.81945
314628.0,108869.0,-1.72163,-2.91975
811771.0,621339.0,0.74046,-1.53961
345075.0,257837.0,0.785625,0.550919
300665.0,46351.3,-2.5565,2.53142
156758.0,22898.1,2.61027,0.278633
398284.0,395912.0,-0.0344615,0.939846
302794.0,171123.0,-1.16058,-1.45189
808142.0,528884.0,0.980563,-2.12697
160532.0,108353.0,0.939668,-0.567177
1108800.0,245380.0,2.18885,-2.77412
364354.0,319213.0,0.513543,-0.615738
652622.0,622855.0,0.295633,-0.978233
141076.0,113371.0,0.675118,2.4432
536522.0,475674.0,0.481556,-0.373934
1018010.0,104075.0,-2.97086,-0.851854
589867.0,496658.0,-0.56635,2.8213
611225.0,34896.3,-3.55537,2.06017
358037.0,84109.1,-2.12736,2.29088
289994.0,274348.0,0.272021,-2.88765
63036.0,61827.5,0.160927,-2.71419
60459.6,54527.1,0.417896,2.62834
74863.4,66065.2,-0.453928,-1.88081
665431.0,353660.0,1.24338,-1.46407
85289.5,45715.6,1.23443,1.48165
182245.0,27336.6,2.58439,0.235113
297333.0,292225.0,0.110396,-0.253669
193415.0,148911.0,0.738885,1.85687
368304.0,343678.0,-0.307711,-0.169673
1496090.0,161464.0,2.91639,0.152304
517653.0,191662.0,1.64909,-2.55984
948328.0,781653.0,0.623664,-2.66577
743727.0,605300.0,-0.650564,0.683204
778061.0,714376.0,-0.415522,2.17994
398096.0,384240.0,0.0302184,2.56721
42048.1,38343.6,0.328787,0.0583169
382508.0,179260.0,1.38925,-1.15863
721360.0,665958.0,-0.334648,2.74676
223706.0,48916.9,2.20021,1.56643
532518.0,529935.0,-0.0680653,1.11523
343475.0,342754.0,0.0337589,2.40928
217919.0,56958.9,2.016,2.69329
43407.6,35656.2,0.647411,2.53218
537356.0,232869.0,-1.47643,1.65664
1719030.0,514054.0,-1.87651,-0.763876
164349.0,146365.0,-0.445855,2.61069
869007.0,653968.0,0.786611,-0.553094
1120660.0,80752.5,-3.32204,-2.39443
1590100.0,58201.3,-4.00045,-2.83553
109867.0,41810.4,1.61728,-0.963811
52844.6,44204.5,0.536226,-1.03084
145632.0,84356.6,1.13881,-1.54614
60698.8,39856.1,0.968467,-2.68752
113996.0,28042.1,2.07899,3.07166
430196.0,342232.0,0.699575,-0.861535
569191.0,340140.0,1.09634,-2.04728
89542.5,48207.4,-1.22289,-1.22853
1200430.0,754313.0,-1.03857,-1.18579
462618.0,25646.2,3.5847,-1.82249
596702.0,414085.0,-0.897905,-2.19272
154847.0,74696.3,1.35502,0.769317
1942710.0,1090090.0,-1.18006,0.847458
223399.0,27432.8,2.78606,0.843884
405595.0,221868.0,1.20741,-2.26771
37782.0,35870.4,0.243687,-1.77607
1074010.0,606530.0,-1.16977,2.72414
83457.3,79376.5,-0.28344,0.0215278
228760.0,59402.3,-2.02384,-0.0933618
138880.0,73657.8,-1.24498,1.58743
40774.5,36585.8,-0.467735,-0.184402
473355.0,139606.0,-1.89079,1.72237
172831.0,110421.0,1.01062,-2.89954
379562.0,238735.0,1.03373,2.34324
192708.0,130439.0,-0.936593,-1.10862
1225220.0,819797.0,-0.954103,-1.30205
403589.0,160633.0,1.5708,2.55569
99989.2,80898.9,-0.666316,1.37021
76845.4,32235.3,1.4992,2.43515
326774.0,103781.0,-1.81083,2.8251
118417.0,25607.7,2.2123,0.584882
68407.2,46223.6,0.937178,-0.953139
231624.0,197554.0,0.55142,-2.11098
90256.1,85718.0,-0.258243,1.69877
60361.1,39060.9,0.978005,2.77673
918718.0,586067.0,1.01271,-1.87744
99769.3,54631.1,-1.20547,0.449753
770649.0,725843.0,-0.337286,2.18167
146843.0,45448.5,-1.83914,-0.509826
166291.0,32407.0,2.31859,1.79894
46588.2,31000.6,-0.945808,-0.438703
637317.0,619813.0,0.228156,-0.576592
192073.0,174720.0,0.387794,1.12775
1279640.0,781301.0,1.0749,2.66454
51572.5,31132.2,1.0861,-1.23209
31347.9,25224.5,0.639242,-0.114055
1152220.0,628632.0,1.21341,-2.78803
813998.0,195388.0,2.10452,-2.57829
196486.0,47608.3,2.09394,-1.28504
236023.0,25380.8,2.91999,2.26137
2295930.0,62451.8,4.29745,0.388176
392889.0,25150.8,3.44054,1.54462
280988.0,204935.0,-0.80864,-1.12748
875966.0,270905.0,-1.83918,2.3855
333689.0,214288.0,1.00844,0.37099
40773.3,37917.7,-0.365927,-0.320344
1339840.0,44069.3,4.1074,0.119977
954954.0,539999.0,1.16753,1.34216
1402160.0,1378850.0,-0.0972998,0.465182
239649.0,54742.4,-2.15444,2.97471
57709.9,51650.6,-0.449419,0.816064
356610.0,274847.0,0.74611,0.873799
516200.0,507364.0,0.168359,2.90717
42901.8,33380.1,-0.719854,-3.11655
462572.0,280530.0,-1.07748,2.54074
109861.0,96216.0,-0.52189,-0.464277
48159.7,45485.8,-0.314756,-2.28283
1039650.0,312293.0,-1.87209,0.146571
47623.9,42256.1,-0.455868,-1.10315
765793.0,321365.0,1.51367,-1.67515
449619.0,111843.0,2.06657,-2.97982
91911.7,32539.1,-1.6897,3.08821
383024.0,88405.6,2.14516,-1.95635
108693.0,82244.7,-0.769331,1.8161
77758.5,48532.8,-1.0245,-1.94957
599691.0,33967.7,3.56331,1.77089
129447.0,37356.9,-1.91242,1.30079
182398.0,149622.0,0.644465,2.76621
518009.0,31632.3,3.48791,2.74483
320513.0,286122.0,0.466161,-1.25564
116674.0,29555.9,2.04872,0.50765
978226.0,387348.0,1.57712,-3.05117
1277770.0,287575.0,-2.1705,-2.32235
163836.0,45543.3,-1.95098,-1.54888
193619.0,191119.0,-0.147746,0.855114
790652.0,759740.0,0.272065,-0.193787
60970.4,37626.4,-1.06016,-2.1986
140661.0,85892.5,1.07121,2.96597
81348.0,72115.6,0.479778,2.13836
870942.0,710699.0,-0.647264,-3.09552
591345.0,538141.0,0.436941,2.73956
65898.4,65026.6,0.104887,2.60099
545769.0,75430.0,2.66713,-0.0554097
613318.0,525137.0,0.561977,2.34521
155827.0,151790.0,-0.2011,-0.927049
114649.0,36224.2,1.81501,1.04943
93965.6,27690.7,1.89122,0.883359
538125.0,56220.1,-2.94902,-0.554691
82501.8,64583.5,-0.718206,1.35854
459397.0,261302.0,1.16409,1.04769
103202.0,48900.7,-1.36715,-1.56669
225368.0,209106.0,-0.377447,2.70091
290434.0,219820.0,-0.773982,2.89924
650520.0,625467.0,-0.275286,1.57414
832562.0,251093.0,1.8673,-2.48142
2066110.0,305254.0,2.59986,-2.91798
66541.6,45247.3,0.925469,-2.37903
348544.0,49736.6,-2.6348,-0.741309
1322570.0,63274.3,3.73241,-1.81308
786328.0,529572.0,0.947045,0.26748
242087.0,62763.9,-2.02285,1.38378
669755.0,65127.6,-3.02107,2.93348
337878.0,266283.0,-0.713358,0.643345
522977.0,98724.4,2.3511,-0.712813
1369600.0,709016.0,-1.26938,-1.19663
725674.0,579902.0,-0.68498,-0.0836849
183789.0,144274.0,-0.714607,-1.63862
967063.0,487711.0,-1.30242,1.10183
39740.5,35280.3,0.47895,-0.799831
67020.8,37221.6,-1.19161,-1.38846
255270.0,103278.0,-1.54955,-1.27408
1252680.0,847102.0,-0.942661,1.47978
362054.0,124377.0,1.72716,0.858321
518621.0,429289.0,0.628749,-1.51207
129525.0,65043.8,-1.29903,1.78392
37179.0,25884.6,-0.88648,3.12633
360795.0,91276.9,-2.04891,2.84026
48828.0,34097.9,-0.894056,-1.85115
526953.0,481774.0,-0.424087,-3.09032
509899.0,445695.0,0.528855,-0.589486
61622.9,47290.2,-0.756131,-0.121794
712316.0,707059.0,0.100894,1.00675
106945.0,57629.1,1.2265,-2.13992
894976.0,272399.0,-1.85566,1.69293
64585.1,51822.6,-0.682133,-3.08252
161788.0,153427.0,0.306384,1.96868
137929.0,27053.6,-2.31058,1.17756
32562.3,32513.1,0.0337566,1.6445
59578.9,28575.5,1.3525,0.508938
612497.0,611045.0,-0.0209294,0.828843
603791.0,370320.0,-1.06575,1.08074
37313.3,36010.4,-0.172088,-0.312429
54317.5,44073.5,-0.665002,-1.86217
44404.5,31646.4,-0.842474,0.798959
226780.0,144143.0,-1.0182,-2.18848
755730.0,528229.0,-0.880879,-2.13143
577764.0,360180.0,-1.04029,0.380721
42716.0,29124.9,-0.929278,0.89882
890232.0,645882.0,0.841724,2.22116
675245.0,262741.0,-1.59576,-1.99805
602057.0,597165.0,-0.0349971,-1.04158
81938.1,33451.8,1.53878,-1.09138
500362.0,291963.0,-1.13258,-3.02853
366753.0,250294.0,-0.926564,2.51822
420769.0,211970.0,1.30236,-1.64291
1582390.0,388642.0,2.08075,0.2818
453908.0,76617.0,2.46464,-1.60382
1130390.0,119166.0,2.94008,-0.59909
115170.0,76698.6,-0.951472,-1.43797
127038.0,48465.9,-1.61335,3.07708
107943.0,79462.4,0.823212,-0.891166
739142.0,545328.0,-0.799326,1.9039
634366.0,49092.1,3.25046,2.33186
418100.0,145204.0,1.71825,-1.41031
187724.0,54883.3,-1.89796,1.53562
279874.0,33430.8,-2.81369,-3.13468
190384.0,91742.7,1.34974,-2.05517
724038.0,179043.0,-2.0736,-0.214826
222141.0,54444.4,2.08092,-1.63266
591476.0,578217.0,0.141609,-2.49061
230599.0,51465.0,-2.1792,-0.529176
115834.0,54752.2,-1.36553,-0.689548
378661.0,314452.0,0.616923,2.23922
799435.0,62119.7,3.24636,1.14581
243275.0,72097.2,1.88578,-1.6232
622836.0,604571.0,0.229912,-1.60932
553343.0,546080.0,0.107682,-2.12099
743025.0,49891.3,-3.39284,-1.37447
1527060.0,902997.0,-1.11426,-0.127246
25912.2,25690.6,-0.00160641,-1.17328
423341.0,357833.0,-0.533372,-0.00245418
201955.0,41464.0,2.26454,-0.0671757
604581.0,594705.0,0.173409,1.30065
530119.0,371757.0,-0.873202,0.694488
2054210.0,227440.0,-2.89077,-1.1367
232417.0,86867.4,1.63828,1.76634
1034920.0,705533.0,-0.929534,-1.62281
62389.6,57796.5,0.37436,-0.420018
34874.4,29476.3,0.596327,-2.26189
131511.0,114966.0,0.460088,-0.908603
974868.0,269875.0,1.95755,2.12552
131095.0,41264.7,1.82196,1.72645
38814.0,37719.7,0.230288,0.0453168
151285.0,30988.4,-2.26619,1.08851
927724.0,719316.0,0.742997,0.313524
182150.0,178255.0,-0.172307,1.15857
535248.0,31306.6,3.53103,-1.81722
37633.6,23593.2,1.03736,-0.246635
35558.1,27167.1,-0.754719,1.28547
53660.1,32661.5,-1.07571,0.901891
158653.0,90351.4,1.14651,1.08531
456861.0,454581.0,0.0514753,1.8818
1164420.0,1126690.0,-0.245218,-2.7595
58699.6,55367.5,-0.30556,0.683998
116442.0,72628.3,-1.04552,-1.54744
1903560.0,473906.0,2.06737,-2.05784
376583.0,28228.9,3.28235,-1.72668
74871.4,29879.2,1.5669,-1.22538
28424.4,26175.6,-0.386918,2.36103
38315.6,37138.5,0.0543682,2.51737
484600.0,53895.4,-2.88623,-3.01959
1709270.0,1304340.0,0.767554,1.09131
495417.0,311173.0,1.04043,-1.20192
458074.0,261758.0,1.1518,2.52905
418728.0,120270.0,1.91673,0.489901
425846.0,138099.0,1.79017,-2.53655
646566.0,504349.0,-0.729094,-2.54309
581622.0,357738.0,-1.06184,-0.196281
244432.0,153317.0,1.02356,2.19026
802530.0,666955.0,0.614904,-0.170914
41969.8,28211.4,0.932226,-0.435194
522377.0,299607.0,-1.14905,-0.920468
511411.0,340539.0,0.957825,-2.32274
508232.0,493997.0,-0.112009,2.96312
579179.0,475111.0,-0.619477,0.780024
158836.0,76313.9,-1.35731,-1.11665
513324.0,227405.0,-1.44373,1.88013
80880.1,73269.6,-0.431691,-2.20262
2210970.0,989797.0,-1.44098,0.632941
282303.0,213051.0,0.757366,-0.918645
849877.0,815149.0,0.290096,1.10575
954022.0,625081.0,-0.972229,2.41504
396906.0,37444.5,3.05164,0.136041
864582.0,437311.0,1.30094,2.64442
65259.6,33478.0,-1.28193,-2.57434
718526.0,403870.0,-1.17826,-1.68902
653900.0,591411.0,0.399874,-0.464628
834662.0,793973.0,-0.243433,-0.915958
392402.0,377920.0,-0.257494,-1.34968
28580.8,27754.3,0.0851624,-2.54881
716700.0,640982.0,-0.470886,0.0645168
149909.0,134214.0,-0.41606,-2.43442
544008.0,504871.0,0.287251,1.29774
128294.0,79451.3,-1.05689,-2.99434
208446.0,166232.0,0.676358,1.81607
230086.0,54625.0,-2.11597,1.71443
785947.0,620851.0,0.711185,-1.95238
498590.0,447320.0,0.471398,-1.14702
712225.0,666904.0,-0.309979,2.98565
66121.5,38427.0,-1.13725,2.80061
410753.0,119172.0,-1.90563,2.94692
346118.0,223379.0,1.00237,1.29588
187787.0,53669.5,-1.92171,1.53368
40812.8,38411.3,-0.29858,2.05357
255663.0,129674.0,1.28684,-0.177988
1407380.0,636322.0,1.43055,1.98897
73940.6,36681.9,-1.3235,-0.0311995
245511.0,37592.2,2.56349,3.02946
166335.0,70380.4,-1.50481,2.7762
64674.6,57788.5,0.458202,1.98068
717237.0,671758.0,0.320741,2.60519
623718.0,436369.0,0.89017,0.251296
201608.0,179843.0,0.483949,0.493733
108971.0,86415.9,0.703197,-1.46127
38627.6,27556.5,-0.85662,1.77818
712869.0,146868.0,-2.26189,2.95534
1169200.0,27146.4,-4.45583,-2.58902
787977.0,555385.0,0.87371,1.62023
413948.0,350828.0,0.588161,-0.71991
807133.0,631090.0,-0.719761,-2.61781
260525.0,256912.0,-0.0977086,-1.88433
436477.0,233144.0,1.22458,2.31223
859277.0,625457.0,0.804802,-2.04428
490514.0,485136.0,0.132781,2.2851
690153.0,634775.0,-0.412278,-1.65295
1007100.0,459073.0,1.42069,-3.11397
54492.2,50136.0,0.384812,-1.25911
1424220.0,883847.0,-1.05302,-1.0927
68489.1,50050.7,0.820923,-0.469239
1755240.0,1121410.0,-1.01556,1.25137
508877.0,497345.0,-0.21015,-2.15322
983226.0,975030.0,0.123175,-1.44332
39142.5,29543.0,-0.741141,-1.64119
143868.0,39376.0,-1.96729,0.22838
43633.6,31541.7,0.835779,-0.660588
1128070.0,433401.0,1.60267,1.86855
38187.0,28941.0,0.772582,0.221863
92829.9,79280.8,-0.55397,0.513113
70616.1,29249.7,1.52516,-2.33351
47612.6,40236.3,-0.581251,-0.979338
170962.0,43090.3,2.05354,1.62357
485379.0,214287.0,-1.45279,1.79387
832138.0,350214.0,1.51003,0.0864971
208047.0,120920.0,1.12774,-1.2543
214567.0,28720.5,2.69947,0.745463
745788.0,433795.0,-1.13478,0.17635
781904.0,24481.0,4.15671,0.173825
929557.0,152585.0,-2.49302,2.81831
553844.0,476965.0,0.558218,-2.17636
149901.0,28847.0,-2.32927,0.433852
56459.5,27001.2,1.35764,2.57902
461705.0,373691.0,0.62776,1.53557
678799.0,224903.0,1.76848,-2.88475
947294.0,498520.0,1.24665,-0.169178
369557.0,44848.1,-2.79802,2.91247
30680.5,28511.6,-0.337077,0.571268
333472.0,138967.0,1.52111,1.63557
1202440.0,38647.2,-4.1305,-1.39726
525740.0,200521.0,-1.61778,1.82811
74678.8,40665.8,1.21478,-0.0628915
265742.0,256296.0,0.266334,-1.5918
387667.0,50940.7,-2.71798,-2.80874
200249.0,198212.0,-0.0410477,0.551217
385211.0,334709.0,0.534738,1.44617
795377.0,400995.0,1.30645,0.466904
243534.0,112761.0,-1.40081,0.268274
807589.0,682820.0,0.582545,0.264445
955413.0,482518.0,1.30169,2.14503
152313.0,96479.7,1.01799,-1.30527
1365000.0,599388.0,1.46357,2.06786
200121.0,31132.1,-2.54698,-1.62618
52920.6,43682.0,0.609293,2.33331
181467.0,168150.0,0.365769,1.32411
136303.0,31099.7,-2.15613,1.68553
363226.0,255173.0,0.873665,-2.13507
304186.0,203825.0,0.941704,1.44667
92088.4,75848.1,0.617453,-0.355296
555004.0,305000.0,-1.20205,2.0717
511930.0,404514.0,-0.69421,1.76183
530782.0,464120.0,-0.526745,0.200337
436793.0,136287.0,-1.83195,0.25052
119691.0,112493.0,0.325359,1.44777
375734.0,245261.0,0.984063,-1.75449
626983.0,46251.1,-3.29854,-3.0402
45724.4,43861.3,0.241589,-1.01622
441252.0,39500.1,3.1044,0.660925
927303.0,148094.0,-2.52005,1.74515
51049.4,32133.8,1.02997,0.649904
38756.9,36493.8,0.197739,2.08063
59704.4,28046.3,-1.38052,-1.14802
1028990.0,27554.9,-4.31309,-0.151816
457162.0,201229.0,-1.45621,-3.14032
1061950.0,658262.0,-1.0554,0.772973
246949.0,111925.0,-1.42556,-0.711052
53397.5,40472.6,-0.772664,0.848418
742033.0,569216.0,0.758113,3.01642
115395.0,108195.0,0.304262,2.03351
424247.0,80207.6,-2.34951,0.595837
323562.0,219560.0,0.924749,1.03035
707138.0,336474.0,-1.37164,-2.94122
2033600.0,1457070.0,-0.86229,0.996963
256339.0,233882.0,0.414203,-1.49724
111754.0,53692.4,1.36242,1.84628
27140.7,25981.1,0.191386,-1.51252
927927.0,41183.9,-3.80751,2.73672
114405.0,59445.4,1.26356,-0.0499393
50399.2,42608.9,-0.58733,-1.92558
172159.0,44138.0,2.03635,-1.30719
135659.0,32491.4,-2.10439,2.68666
636335.0,628353.0,0.0379456,1.76669
621295.0,369216.0,-1.10906,0.315259
107537.0,106380.0,-0.0369131,-1.30931
978102.0,674689.0,-0.893978,-2.9531
768839.0,759394.0,0.127444,-0.57954
203906.0,26639.9,-2.72385,-2.22974
97689.4,37235.7,-1.61609,2.27069
88820.4,76245.2,0.553744,-1.00632
114074.0,113237.0,0.0489002,0.536844
1080430.0,70002.9,-3.42858,2.65167
123386.0,120731.0,0.197926,-1.80163
501550.0,42644.0,3.15581,-1.0077
386245.0,271677.0,-0.885762,-1.42288
388995.0,184959.0,1.37168,-1.11839
100219.0,73702.6,-0.811659,1.2131
55420.8,48463.8,0.522519,-2.83955
390861.0,23461.8,-3.50506,2.79456
155471.0,94448.5,-1.0761,1.57186
75467.1,73103.3,-0.208778,-0.22277
138578.0,55123.7,1.57109,-1.88837
720215.0,79113.3,-2.89864,1.88677
71304.3,56407.1,-0.70736,0.752067
122726.0,25676.0,-2.24478,-1.68022
158192.0,60963.9,1.60507,-3.12388
574865.0,471248.0,-0.643881,-0.395005
1680960.0,1275750.0,0.768186,1.82135
211309.0,37954.9,2.40135,1.68621
1278490.0,297259.0,-2.13784,-2.29113
856115.0,401965.0,-1.38752,1.17301
79726.5,69105.1,-0.512471,2.12573
107658.0,58560.6,-1.2084,-0.499129
365625.0,345363.0,0.317364,-1.97529
389857.0,322176.0,-0.610917,2.50968
304171.0,245520.0,-0.675233,0.779504
600112.0,584516.0,0.205659,-0.12375
81385.2,65977.2,0.657865,-0.308162
463636.0,365002.0,-0.713364,-1.64797
510459.0,448708.0,0.514004,2.00378
706019.0,587980.0,0.5481,2.57635
409431.0,355150.0,-0.544356,1.63979
749991.0,79579.6,2.9335,-2.41661
307637.0,219283.0,-0.862159,-3.04194
304953.0,235557.0,0.724418,1.32752
548382.0,520215.0,0.321112,2.18359
673184.0,665811.0,0.020587,0.786405
74553.5,33552.1,1.42929,2.82019
1287520.0,627842.0,-1.34418,1.34173
942209.0,279202.0,-1.88377,-2.24695
356089.0,231100.0,-0.984897,1.02358
1305050.0,586058.0,-1.43782,-0.781582
247497.0,49653.6,-2.28879,1.48209
203849.0,32918.2,-2.50943,2.98464
28016.2,26926.6,0.0871015,-1.40944
138816.0,35586.1,2.03585,2.47955
424243.0,322131.0,-0.737554,-2.26506
138084.0,124464.0,0.416089,1.64858
372163.0,89189.7,2.10489,2.03824
917745.0,606230.0,0.971291,-0.911441
68329.3,66821.0,-0.0580307,2.13625
65891.5,64508.0,-0.0500836,0.237482
29240.4,27275.9,0.271738,1.82591
549085.0,453668.0,-0.609398,-2.96202
145921.0,86995.5,1.0948,0.353934
333092.0,255616.0,-0.757995,-2.19312
96263.4,57668.5,1.09662,-2.79905
196904.0,145875.0,0.808748,1.60444
